nom_fichier,texte_brut,y_centre,x_gauche,est_un_prix,confiance_ocr,categorie_cible
fake_augmented_hygi_9,LAQUE 300 FORTE ELNETT,792.6,298.8,False,0.94,Hygiène_et_Beauté
fake_augmented_hygi_10,LAQUE 300 FORTE EnETT,1176.7,354.1,False,0.51,Hygiène_et_Beauté
fake_augmented_hygi_11,LaQUE 300 FORTE ÊLNEtT,848.2,449.9,False,0.83,Hygiène_et_Beauté
fake_augmented_hygi_12,"LAAqE 300, FORRTÊÊ EnE+T",901.4,367.4,False,0.17,Hygiène_et_Beauté
fake_augmented_hygi_13,[aQUE 300 FFORTTE & eLNET,718.6,336.0,False,0.67,Hygiène_et_Beauté
fake_augmented_hygi_14,LAQUEE 300 FORTEE ELNeTT,735.0,668.1,False,0.86,Hygiène_et_Beauté
fake_augmented_hygi_0,GeL COIFFANT STUDIO LINE,920.6,438.6,False,0.87,Hygiène_et_Beauté
fake_augmented_hygi_1,GEL cOIIFFANT sTDI L|,1097.6,473.7,False,0.5,Hygiène_et_Beauté
fake_augmented_hygi_2,GEL CIFFANT STUDDIO INE,1053.9,538.0,False,0.87,Hygiène_et_Beauté
fake_augmented_hygi_3,GGÈ1 COIFFF4nT s7uDIO lINE,1024.6,361.1,False,0.15,Hygiène_et_Beauté
fake_augmented_hygi_4,GE[ COIFFFäntt STüDI LIn,1117.3,512.4,False,0.86,Hygiène_et_Beauté
fake_augmented_hygi_5,Ge COIFFANt SSTu0IO L1NE,877.0,521.4,False,0.37,Hygiène_et_Beauté
fake_augmented_hygi_6,GEL CQIFFANT STUDI0 LINE,1166.7,429.5,False,0.65,Hygiène_et_Beauté
fake_augmented_hygi_7,GEl CoIFFaNT STTUd0 LINÉ,745.1,570.0,False,0.77,Hygiène_et_Beauté
fake_augmented_hygi_8,GEL CoIFFANT STUDO LInE,739.3,602.2,False,0.29,Hygiène_et_Beauté
fake_augmented_hygi_9,GEL CQIFFÂNT S+UDIO LInE,1118.4,494.4,False,0.86,Hygiène_et_Beauté
fake_augmented_hygi_10,GEL CQ|fFANNT STuDIIO,780.0,352.3,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_11,gÈL CIFFANT STUDIO LINe,946.2,334.1,False,0.88,Hygiène_et_Beauté
fake_augmented_hygi_12,ge1 CIfFÄÄNt sùd1o + 11nE,931.3,602.3,False,0.16,Hygiène_et_Beauté
fake_augmented_hygi_13,GEL COIFFaNT STUDIO LINe,1135.9,626.0,False,0.35,Hygiène_et_Beauté
fake_augmented_hygi_14,GGeL Co1FFANT STUDIo L|NE,1039.5,313.8,False,0.84,Hygiène_et_Beauté
fake_augmented_hygi_0,eL DOUCCHHË . D0VE HYRA,943.9,409.4,False,0.25,Hygiène_et_Beauté
fake_augmented_hygi_1,GELDOUUChE DOVE HYDRA,836.2,294.6,False,0.67,Hygiène_et_Beauté
fake_augmented_hygi_2,CEL 0ôucHe D HyD,976.0,424.0,False,0.38,Hygiène_et_Beauté
fake_augmented_hygi_3,GEL DouChÉ Dove HYDRâ,910.5,274.3,False,0.25,Hygiène_et_Beauté
fake_augmented_hygi_4,GEELDOUCHE DOVE h,872.9,588.6,False,0.52,Hygiène_et_Beauté
fake_augmented_hygi_5,GEL DqUcHE DOVE HHYYR@,945.2,604.8,False,0.61,Hygiène_et_Beauté
fake_augmented_hygi_6,GÊL DOUCHE oVE YDRA,860.8,515.1,False,0.27,Hygiène_et_Beauté
fake_augmented_hygi_7,GëL D0UCE DOvE HyyqRA,847.3,514.7,False,0.84,Hygiène_et_Beauté
fake_augmented_hygi_8,GeL 0OUCHE DoVÈHYDRA,1055.2,327.7,False,0.72,Hygiène_et_Beauté
fake_augmented_hygi_9,GEEL 0OuChe dOVE HYDRA,749.4,432.5,False,0.8,Hygiène_et_Beauté
fake_augmented_hygi_10,GEl DOUCHE QOVe HYQRA,899.5,603.3,False,0.56,Hygiène_et_Beauté
fake_augmented_hygi_11,GEL DOUCHE DOVE YDRA,874.8,677.2,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_12,GeLQUHE DOVE HYDRa,784.1,584.9,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_13,Ge1 d0UCCHe 0OVE hYDRâ,1198.1,582.2,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_14,GEL DOuCHEDOVE HYDRA,708.7,449.3,False,0.92,Hygiène_et_Beauté
fake_augmented_hygi_0,gel QOUcHE NNIIvEÄ HOMME,889.3,439.9,False,0.39,Hygiène_et_Beauté
fake_augmented_hygi_1,G d0UcHE NNivEA hOOmM,1195.3,294.8,False,0.79,Hygiène_et_Beauté
fake_augmented_hygi_2,CéL dOUCHe NiVea hOMMME,755.6,340.6,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_3,Gel OCHE NIVeA hQMME,1044.9,428.4,False,0.22,Hygiène_et_Beauté
fake_augmented_hygi_4,GEL D0UHE NiVEa HOMME,1058.3,569.4,False,0.03,Hygiène_et_Beauté
fake_augmented_hygi_5,GEL DOUCHE NIVVEA HOMME,1075.9,537.3,False,0.32,Hygiène_et_Beauté
fake_augmented_hygi_6,GeL DOUcEE NIvEa HOMME,1134.2,510.0,False,0.2,Hygiène_et_Beauté
fake_augmented_hygi_7,GEL DOûchE NIVEA HO,886.5,464.6,False,0.59,Hygiène_et_Beauté
fake_augmented_hygi_8,GEL D0UCHE NIVEA HOMME,1058.5,277.0,False,0.43,Hygiène_et_Beauté
fake_augmented_hygi_9,GeL DOUCHE N|VEA HOMME,1109.4,690.8,False,0.77,Hygiène_et_Beauté
fake_augmented_hygi_10,GÊI DOuCHE NNIVEà HOMme,705.5,250.1,False,0.54,Hygiène_et_Beauté
fake_augmented_hygi_11,GEL DOOUCHE nIVEA hoMM,862.1,690.8,False,0.58,Hygiène_et_Beauté
fake_augmented_hygi_12,GEL DOUçHE NiVEa HMME,966.0,405.8,False,0.26,Hygiène_et_Beauté
fake_augmented_hygi_13,CL DOUCHHE NIvEA hOMMe #,835.5,280.3,False,0.3,Hygiène_et_Beauté
fake_augmented_hygi_14,ceL dOUCHE nvE@ HOMME /,971.0,395.9,False,0.99,Hygiène_et_Beauté
fake_augmented_hygi_0,SAV0n LLiQUIE SA,1170.4,670.6,False,0.52,Hygiène_et_Beauté
fake_augmented_hygi_1,SAAv0 qUID s,1002.4,533.6,False,0.61,Hygiène_et_Beauté
fake_augmented_hygi_2,SAVV0n lIIQUIDE sANE,1087.7,616.7,False,0.82,Hygiène_et_Beauté
fake_augmented_hygi_3,SAON LIQUDE SANEX,807.2,258.4,False,0.73,Hygiène_et_Beauté
fake_augmented_hygi_4,SAVooN LIQUUIDÈ SA,1151.4,343.6,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_5,SAvOn LIQUIDe SâNEX,762.0,559.6,False,0.81,Hygiène_et_Beauté
fake_augmented_hygi_6,SAVON LIqUUIIDE SAnX,720.8,632.6,False,0.49,Hygiène_et_Beauté
fake_augmented_hygi_7,SAvON iiQuIDDE SANEXX,848.1,264.3,False,0.74,Hygiène_et_Beauté
fake_augmented_hygi_8,SSavON LIQUiEE SaNEX,754.5,649.9,False,0.51,Hygiène_et_Beauté
fake_augmented_hygi_9,SAVON LIQUUIDE SANeX,754.0,374.4,False,0.91,Hygiène_et_Beauté
fake_augmented_hygi_10,SAoN [IQUidE SAE,1182.1,627.9,False,0.82,Hygiène_et_Beauté
fake_augmented_hygi_11,sAVON LIIqUIDE S4NeX,721.6,413.5,False,0.27,Hygiène_et_Beauté
fake_augmented_hygi_12,5AVQN LIQUIE SAnEX,889.9,378.3,False,0.88,Hygiène_et_Beauté
fake_augmented_hygi_13,SÄVON LLIQUIDE SANEX,855.0,428.9,False,0.26,Hygiène_et_Beauté
fake_augmented_hygi_14,SAVON IIQUUIDE SAEX,1099.6,261.5,False,0.85,Hygiène_et_Beauté
fake_augmented_hygi_0,+ cRME HY0Ra+N7e N,1074.4,407.8,False,0.76,Hygiène_et_Beauté
fake_augmented_hygi_1,ccREME + HHY0RatäN+ N,1078.2,622.9,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_2,CREME HYDRATANTE NiVEA,771.0,363.5,False,0.41,Hygiène_et_Beauté
fake_augmented_hygi_3,CCEMe HDRATAN+EE NIVVEA,925.8,337.3,False,0.8,Hygiène_et_Beauté
fake_augmented_hygi_4,CREMe HYDRATANtE NIEAA,962.8,532.9,False,0.88,Hygiène_et_Beauté
fake_augmented_hygi_5,CREME HYDrATANTE NIVEA,1123.7,400.8,False,0.56,Hygiène_et_Beauté
fake_augmented_hygi_6,CRREMME HYDDRAT4NTE NIVÊA,955.7,427.5,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_7,CrEME HYDRATANTE NIVEA,914.0,666.6,False,0.7,Hygiène_et_Beauté
fake_augmented_hygi_8,CrEME HYDDRRAT4N+E NIVEA,740.4,502.1,False,0.8,Hygiène_et_Beauté
fake_augmented_hygi_9,"CREE , HYdrr4TAn7Ë NIVeA",949.7,353.1,False,0.16,Hygiène_et_Beauté
fake_augmented_hygi_10,CREME YDRAT4NTE nnIVeA,1157.6,250.2,False,0.83,Hygiène_et_Beauté
fake_augmented_hygi_11,/ CrEME HYdrTTaNT NiVEA,1091.8,322.5,False,0.97,Hygiène_et_Beauté
fake_augmented_hygi_12,CrMEE HYqR4T@N7E NI,1117.8,266.7,False,0.84,Hygiène_et_Beauté
fake_augmented_hygi_13,CREME hYDR@T@NTE nIVEEA,1041.1,616.2,False,0.36,Hygiène_et_Beauté
fake_augmented_hygi_14,CREME HYdRA+ANTE NiVEA,1008.8,275.2,False,0.2,Hygiène_et_Beauté
fake_augmented_hygi_0,LAIT C0RPS DOVE,710.6,574.5,False,0.92,Hygiène_et_Beauté
fake_augmented_hygi_1,lAItCQRPS DO,1111.0,694.1,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_2,L@it COrrPS D,1199.4,335.9,False,0.5,Hygiène_et_Beauté
fake_augmented_hygi_3,4IT CORPS OVE,786.8,467.7,False,0.91,Hygiène_et_Beauté
fake_augmented_hygi_4,- LAiit cORPS D,870.7,274.9,False,0.46,Hygiène_et_Beauté
fake_augmented_hygi_5,lÂIT COrPS DOVE,922.5,290.5,False,0.61,Hygiène_et_Beauté
fake_augmented_hygi_6,LAIT C0RpS DOVE,737.4,408.3,False,0.82,Hygiène_et_Beauté
fake_augmented_hygi_7,l4IT çRPS QovE,721.2,281.1,False,0.73,Hygiène_et_Beauté
fake_augmented_hygi_8,[4It Corrps D0VVEE ?,725.6,475.9,False,0.31,Hygiène_et_Beauté
fake_augmented_hygi_9,LAAiT CORPS D,1171.0,260.8,False,0.83,Hygiène_et_Beauté
fake_augmented_hygi_10,lAIT CoRPS,865.2,295.1,False,0.65,Hygiène_et_Beauté
fake_augmented_hygi_11,LaIT oRPs 0OvE,811.2,316.1,False,0.57,Hygiène_et_Beauté
fake_augmented_hygi_12,LAIT CORPS DOVE,739.0,354.9,False,0.21,Hygiène_et_Beauté
fake_augmented_hygi_13,IÄi+ CORPS DOE #,894.3,380.4,False,0.51,Hygiène_et_Beauté
fake_augmented_hygi_14,LA1T OPS DË,1030.0,660.7,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_0,DÉOdOr@nnt DOVE ORIGInÂL,1155.1,417.6,False,0.58,Hygiène_et_Beauté
fake_augmented_hygi_1,DEODORaNT DOV ORIGIN4L,1008.6,624.7,False,0.92,Hygiène_et_Beauté
fake_augmented_hygi_2,EO0ORANt d0EORIGINAL -,1112.8,310.5,False,0.79,Hygiène_et_Beauté
fake_augmented_hygi_3,DEODD0RANt OVE oRI6IINA[,1115.7,675.6,False,0.94,Hygiène_et_Beauté
fake_augmented_hygi_4,DOD0R@T : 00VÈ 0RIgINa[,967.0,370.9,False,0.23,Hygiène_et_Beauté
fake_augmented_hygi_5,DEODOrANT DOVVE oorIGINAL,1106.5,664.5,False,0.66,Hygiène_et_Beauté
fake_augmented_hygi_6,DEODOORANT DovE oRIGInA,855.0,590.8,False,0.18,Hygiène_et_Beauté
fake_augmented_hygi_7,' DEODOAnT DOvvE ORICInAl,1141.9,599.6,False,0.89,Hygiène_et_Beauté
fake_augmented_hygi_8,EEOdOR4Nt # OvE ORI,1133.9,288.5,False,0.89,Hygiène_et_Beauté
fake_augmented_hygi_9,DEODORAnT DOVE ORIGNAL,1130.9,377.1,False,0.58,Hygiène_et_Beauté
fake_augmented_hygi_10,DEODORANNToVE OR1GINAL,956.5,363.8,False,0.84,Hygiène_et_Beauté
fake_augmented_hygi_11,DEODORANT DOVE ORIGINAl,1190.7,539.0,False,0.71,Hygiène_et_Beauté
fake_augmented_hygi_12,DEODORANT qQE ORigîN@[,1121.3,591.7,False,0.9,Hygiène_et_Beauté
fake_augmented_hygi_13,DE0Dor4NTT DOE QRIG1N4L,1130.4,314.6,False,0.31,Hygiène_et_Beauté
fake_augmented_hygi_14,DEODORANT D0VE ORiGINAL,855.3,631.6,False,0.71,Hygiène_et_Beauté
fake_augmented_hygi_0,DEO SPRAY REX,833.5,667.1,False,0.8,Hygiène_et_Beauté
fake_augmented_hygi_1,DEO SPAY RÉX,884.7,607.3,False,0.72,Hygiène_et_Beauté
fake_augmented_hygi_2,DEO SPRÄY ReX0NA,1110.9,670.6,False,0.85,Hygiène_et_Beauté
fake_augmented_hygi_3,DEO SPrAAY REXONAA,1199.6,527.5,False,0.73,Hygiène_et_Beauté
fake_augmented_hygi_4,DOO SpÄY RexôN,1096.5,291.7,False,0.8,Hygiène_et_Beauté
fake_augmented_hygi_5,DEO SPRAY REXONA,869.5,593.1,False,0.98,Hygiène_et_Beauté
fake_augmented_hygi_6,DE0 SPRAY REXONA,1003.7,364.1,False,0.17,Hygiène_et_Beauté
fake_augmented_hygi_7,DeO 5PRRAy rExON4,1134.1,612.5,False,0.05,Hygiène_et_Beauté
fake_augmented_hygi_8,DEO SPRAY ReexQNA,843.3,659.9,False,0.72,Hygiène_et_Beauté
fake_augmented_hygi_9,DEO SPRAy REXONA,824.3,692.6,False,0.16,Hygiène_et_Beauté
fake_augmented_hygi_10,DEO SPRaY REXONA,1041.0,641.0,False,0.89,Hygiène_et_Beauté
fake_augmented_hygi_11,DE SPRAY rExONA,988.3,558.0,False,0.74,Hygiène_et_Beauté
fake_augmented_hygi_12,0E sPR4Y REXQNa,815.1,684.4,False,0.63,Hygiène_et_Beauté
fake_augmented_hygi_13,DO SPPR4y ? REXOA,732.6,611.5,False,0.52,Hygiène_et_Beauté
fake_augmented_hygi_14,DEO SpR4Y RÈX0NA,1037.0,299.4,False,0.5,Hygiène_et_Beauté
fake_augmented_hygi_0,QEODOrN+ Bi1È ARRNiEr,822.7,348.6,False,0.93,Hygiène_et_Beauté
fake_augmented_hygi_1,DEODORANT BILLe GÄRNiER,1137.6,477.3,False,0.14,Hygiène_et_Beauté
fake_augmented_hygi_2,DEoDoRAT BLLE GARNIEER,871.1,323.1,False,0.56,Hygiène_et_Beauté
fake_augmented_hygi_3,DEODorAnT BI[E GaRNN|ÉR,1183.5,298.5,False,0.7,Hygiène_et_Beauté
fake_augmented_hygi_4,DEEODDräNT BILLE GARN|Er,1170.6,474.6,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_5,DEODORANT BILLe GARNNIER,807.2,536.0,False,0.46,Hygiène_et_Beauté
fake_augmented_hygi_6,dÊOqORAN BILlÊ GANIER,903.1,282.2,False,0.24,Hygiène_et_Beauté
fake_augmented_hygi_7,DDEoDOOrAnT BILLE GARN,851.6,625.1,False,0.64,Hygiène_et_Beauté
fake_augmented_hygi_8,? DÈODORANT BILLE GRnIEER,1035.5,449.4,False,0.35,Hygiène_et_Beauté
fake_augmented_hygi_9,DeOORaNT6ILle 6ARNN,962.6,688.2,False,0.61,Hygiène_et_Beauté
fake_augmented_hygi_10,0EODQNT B|LLÉ gARNIER,1060.5,551.6,False,0.94,Hygiène_et_Beauté
fake_augmented_hygi_11,DEEODORANt 6Il1E 6ARN,1138.3,388.2,False,0.31,Hygiène_et_Beauté
fake_augmented_hygi_12,DEODOANT BIIlE GARNIER,1168.9,669.3,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_13,DEEOORANT ILLE GA,1111.4,622.2,False,0.44,Hygiène_et_Beauté
fake_augmented_hygi_14,DEQDORANT BBiLLE GARNIER,1144.1,404.9,False,0.53,Hygiène_et_Beauté
fake_augmented_hygi_0,DEODORANT NARTA HOmME,898.2,622.0,False,0.44,Hygiène_et_Beauté
fake_augmented_hygi_1,0EO0RANT nART4 HOMMe,1109.7,515.9,False,0.86,Hygiène_et_Beauté
fake_augmented_hygi_2,dEODORA7 arT4 HOOmME,1119.7,670.8,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_3,dË00orANT N@RTa HöMmE,885.9,686.0,False,0.31,Hygiène_et_Beauté
fake_augmented_hygi_4,DEODQRANT NAArtA HOmM3,1072.0,604.0,False,0.05,Hygiène_et_Beauté
fake_augmented_hygi_5,DÊODORANT NAARTA HOMME,843.7,687.7,False,0.41,Hygiène_et_Beauté
fake_augmented_hygi_6,dEODOORANT NARTA HOMME,998.7,323.0,False,0.28,Hygiène_et_Beauté
fake_augmented_hygi_7,DEODORANt NARTA HOMME,915.8,263.6,False,0.09,Hygiène_et_Beauté
fake_augmented_hygi_8,DEOoRÂN NaRtAHOMe,1023.7,354.7,False,0.4,Hygiène_et_Beauté
fake_augmented_hygi_9,DEOdORANT NARTA HO,790.0,536.1,False,0.35,Hygiène_et_Beauté
fake_augmented_hygi_10,deO0ORRANT nÄRT4 H,744.6,274.1,False,0.66,Hygiène_et_Beauté
fake_augmented_hygi_11,DDEO0QRn N@RTA #,813.1,250.3,False,0.34,Hygiène_et_Beauté
fake_augmented_hygi_12,DËOQoR@NT NNARTA HOMME,995.9,585.0,False,0.87,Hygiène_et_Beauté
fake_augmented_hygi_13,DEODORANT NARTA HQMME,800.0,315.3,False,0.52,Hygiène_et_Beauté
fake_augmented_hygi_14,DeeODOrAT NN@RtAHqMMMe,1093.1,373.3,False,0.53,Hygiène_et_Beauté
fake_augmented_hygi_0,BRUT ATO DEO ORIGINAL,966.9,687.1,False,0.33,Hygiène_et_Beauté
fake_augmented_hygi_1,8RTaTO QOO QRI,1063.5,672.4,False,0.93,Hygiène_et_Beauté
fake_augmented_hygi_2,RUT ? ÀTO DEQ OOrIGIINaL,802.3,345.7,False,0.7,Hygiène_et_Beauté
fake_augmented_hygi_3,BRUT ATOO DEO oRRIGInAL,806.0,381.6,False,0.22,Hygiène_et_Beauté
fake_augmented_hygi_4,BRUT A7O DEO ORGInAL,750.8,515.2,False,0.56,Hygiène_et_Beauté
fake_augmented_hygi_5,BRUT TOO DEO oRiGi,869.0,404.9,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_6,BRUT ATO DEQ ôRRiGIN4l,856.4,314.9,False,0.1,Hygiène_et_Beauté
fake_augmented_hygi_7,BRU ATo DeO ORIIGiNaL,834.8,286.8,False,0.36,Hygiène_et_Beauté
fake_augmented_hygi_8,BRUT ATO DEO ORIGINAL,1120.2,503.4,False,0.54,Hygiène_et_Beauté
fake_augmented_hygi_9,8rU a7OO QEq ORRIGI,1065.7,351.6,False,0.48,Hygiène_et_Beauté
fake_augmented_hygi_10,RUt A+ qO ORIgINÄL,998.1,466.5,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_11,8T 470 qEO RIGiNaL,935.8,335.4,False,0.03,Hygiène_et_Beauté
fake_augmented_hygi_12,BBRUT ATO DeO ORîGiNÀl,913.8,367.1,False,0.71,Hygiène_et_Beauté
fake_augmented_hygi_13,BRU7 ATO DE ORIGINAL,1019.9,429.4,False,0.55,Hygiène_et_Beauté
fake_augmented_hygi_14,BRUT ATO dO OORIGIAL,700.1,687.7,False,0.43,Hygiène_et_Beauté
fake_augmented_hygi_0,CCrêME VisAÈÈ QlAYY,1063.3,533.5,False,0.43,Hygiène_et_Beauté
fake_augmented_hygi_1,CREEME VISAGE OLAY,1109.5,276.8,False,0.17,Hygiène_et_Beauté
fake_augmented_hygi_2,CREME VISAGE OL4Y,878.0,398.7,False,0.49,Hygiène_et_Beauté
fake_augmented_hygi_3,CREMe VVIsAGEE OLAY,1147.7,509.8,False,0.79,Hygiène_et_Beauté
fake_augmented_hygi_4,cRREMe VisaaGE OLAy,944.8,685.6,False,0.68,Hygiène_et_Beauté
fake_augmented_hygi_5,CReME VISaGGE oL,880.0,378.7,False,0.94,Hygiène_et_Beauté
fake_augmented_hygi_6,CCRMÉ VIISAGE I4,1110.4,555.6,False,0.2,Hygiène_et_Beauté
fake_augmented_hygi_7,CREME VISÂGE OLAY,1000.1,452.7,False,0.71,Hygiène_et_Beauté
fake_augmented_hygi_8,CREMË VISAGE OlAY,729.1,372.7,False,0.62,Hygiène_et_Beauté
fake_augmented_hygi_9,CREEME VISaGE OLLAY,788.0,490.4,False,0.87,Hygiène_et_Beauté
fake_augmented_hygi_10,CREME VISAAGE OLAy,1076.3,273.1,False,0.67,Hygiène_et_Beauté
fake_augmented_hygi_11,CREMEVIsÄ6E OO,725.2,326.0,False,0.69,Hygiène_et_Beauté
fake_augmented_hygi_12,CREME ViSAGE ' 0ÂY,705.6,609.8,False,0.42,Hygiène_et_Beauté
fake_augmented_hygi_13,CREME VISAGE OLAY,956.3,464.9,False,0.24,Hygiène_et_Beauté
fake_augmented_hygi_14,CREME ISSAG öLAY,1185.0,300.6,False,0.26,Hygiène_et_Beauté
fake_augmented_hygi_0,MOu$sE a RASER GILLETTE,1173.8,686.7,False,0.15,Hygiène_et_Beauté
fake_augmented_hygi_1,MOUs$E @ RASE GILLET,905.9,627.6,False,0.74,Hygiène_et_Beauté
fake_augmented_hygi_2,MOUSSE ÄRASER G|1LETTE,1037.7,644.9,False,0.25,Hygiène_et_Beauté
fake_augmented_hygi_3,MOUSSE A RASER |LLETTe,1077.5,644.1,False,0.48,Hygiène_et_Beauté
fake_augmented_hygi_4,MOUSsE 4 R@ GiL1Ett,773.3,251.9,False,0.68,Hygiène_et_Beauté
fake_augmented_hygi_5,MOUSSE A RASER GILLETTE,938.9,370.7,False,0.27,Hygiène_et_Beauté
fake_augmented_hygi_6,MOUS aa RAeR gIL1ETte,899.6,605.8,False,0.4,Hygiène_et_Beauté
fake_augmented_hygi_7,MOU$Ë A RASÉR GILlEttTE,916.7,595.5,False,0.62,Hygiène_et_Beauté
fake_augmented_hygi_8,MOU5SE  RASÈÈR CILLETE,758.9,359.8,False,0.33,Hygiène_et_Beauté
fake_augmented_hygi_9,mquS$E A ÄSÊRR GllTTTE,1034.5,366.0,False,0.06,Hygiène_et_Beauté
fake_augmented_hygi_10,MOUSS A aSEr IL,716.9,536.2,False,0.97,Hygiène_et_Beauté
fake_augmented_hygi_11,MoUSSE A RÀSER GILLeTTÊ,824.9,531.5,False,0.64,Hygiène_et_Beauté
fake_augmented_hygi_12,MMOUUSSEE A RÂSeR GILLÉTTE,707.1,500.4,False,0.27,Hygiène_et_Beauté
fake_augmented_hygi_13,MOuSSË a RA$Er ggilleTT+e,1138.0,278.2,False,0.35,Hygiène_et_Beauté
fake_augmented_hygi_14,MOUS$ A RASER 6ILLETTE,700.2,345.6,False,0.06,Hygiène_et_Beauté
fake_augmented_hygi_0,RRASO|R GILLE+TTE : MACH3,895.1,269.0,False,0.52,Hygiène_et_Beauté
fake_augmented_hygi_1,RASOIR GILLETTE MACh3,774.5,373.5,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_2,RRAsQ1R GIlLEt+E MMACH3,701.2,631.4,False,0.45,Hygiène_et_Beauté
fake_augmented_hygi_3,RASO|R GILLETTE MACH3,962.5,602.7,False,0.59,Hygiène_et_Beauté
fake_augmented_hygi_4,RASOR GILLETtE mACH3 /,1099.8,293.4,False,0.87,Hygiène_et_Beauté
fake_augmented_hygi_5,Raa5Ir GIL[ETTê _ AH3,1105.8,426.6,False,0.41,Hygiène_et_Beauté
fake_augmented_hygi_6,RASOIr cILlETTE maCh3,869.9,549.7,False,0.03,Hygiène_et_Beauté
fake_augmented_hygi_7,rAAOIR GILLÊTTEE MaCH3,937.8,500.2,False,0.27,Hygiène_et_Beauté
fake_augmented_hygi_8,RÀ5O|R giLlE+TEE,753.0,541.1,False,0.37,Hygiène_et_Beauté
fake_augmented_hygi_9,R@IR GILLeTTTTE MAChh3,824.0,569.7,False,0.09,Hygiène_et_Beauté
fake_augmented_hygi_10,AO|r 6II11ËttTE mmCH3,770.7,256.9,False,0.08,Hygiène_et_Beauté
fake_augmented_hygi_11,RASOIR ILLETTE MACH3,805.1,402.6,False,0.45,Hygiène_et_Beauté
fake_augmented_hygi_12,R@SOIR GILLETTE mAC3,966.7,637.9,False,0.17,Hygiène_et_Beauté
fake_augmented_hygi_13,rAsOI . ILLEtTe MACH3,1029.8,635.9,False,0.48,Hygiène_et_Beauté
fake_augmented_hygi_14,Ra$IR GLLËTtE M,822.9,690.0,False,0.3,Hygiène_et_Beauté
fake_augmented_hygi_0,[@ME5 RÀSQI WLLkI,1154.2,289.6,False,0.55,Hygiène_et_Beauté
fake_augmented_hygi_1,L@MES RA$OIR WWlK,897.3,290.4,False,0.07,Hygiène_et_Beauté
fake_augmented_hygi_2,LAAMe5 @sOIr + wILk|NNsQN,899.1,496.7,False,0.44,Hygiène_et_Beauté
fake_augmented_hygi_3,LL@mE * rASo|R W1KIn5QN,876.2,565.7,False,0.41,Hygiène_et_Beauté
fake_augmented_hygi_4,LaMEs RASOIR WILKiNSO,763.1,263.9,False,0.99,Hygiène_et_Beauté
fake_augmented_hygi_5,LAMeS R4SOIR wILKINNS0NN,764.9,632.1,False,0.34,Hygiène_et_Beauté
fake_augmented_hygi_6,LAMS r4SSOIr + WIILKINSoN,810.3,292.8,False,0.15,Hygiène_et_Beauté
fake_augmented_hygi_7,[AmEs RASOiR WiLKINSON,1026.0,347.8,False,0.37,Hygiène_et_Beauté
fake_augmented_hygi_8,LAMES RASOIR WI[K1NSON,717.4,538.1,False,0.45,Hygiène_et_Beauté
fake_augmented_hygi_9,LaMÊ$ R@qIIR WILKK,704.2,425.1,False,0.15,Hygiène_et_Beauté
fake_augmented_hygi_10,AMES RASOIR wILKINSON,1119.8,311.1,False,0.44,Hygiène_et_Beauté
fake_augmented_hygi_11,. 1Me5 aSo| WWi,1143.1,300.6,False,0.95,Hygiène_et_Beauté
fake_augmented_hygi_12,LAMESRASOIR wILKNSON,1120.3,342.2,False,0.77,Hygiène_et_Beauté
fake_augmented_hygi_13,1MES rASOR WILKINSQ,936.0,684.6,False,0.64,Hygiène_et_Beauté
fake_augmented_hygi_14,LLAMÊs RÂsQQIr wINSoN,1124.4,582.1,False,0.78,Hygiène_et_Beauté
fake_augmented_hygi_0,FOND DEE TEINT GEMEY,1141.5,426.1,False,0.29,Hygiène_et_Beauté
fake_augmented_hygi_1,FOD 0 TElNT GEMEY,771.2,264.9,False,0.59,Hygiène_et_Beauté
fake_augmented_hygi_2,FONq de teiN7 GGEMEY,796.6,692.2,False,0.3,Hygiène_et_Beauté
fake_augmented_hygi_3,FFOND DDE TEINT GEMEY,852.1,314.1,False,0.38,Hygiène_et_Beauté
fake_augmented_hygi_4,fONQ DE TTe1NTGMEY,1122.7,426.9,False,0.93,Hygiène_et_Beauté
fake_augmented_hygi_5,fOND DE TE1nT GGEmEY,942.3,578.0,False,0.37,Hygiène_et_Beauté
fake_augmented_hygi_6,fOND QE TEiNT 6EMeY,996.8,513.8,False,0.91,Hygiène_et_Beauté
fake_augmented_hygi_7,FQND De tEE|NT CemEy,1126.2,423.3,False,0.2,Hygiène_et_Beauté
fake_augmented_hygi_8,fOND dE TèINN g3e,1147.8,366.4,False,0.08,Hygiène_et_Beauté
