nom_fichier,texte_brut,y_centre,x_gauche,est_un_prix,confiance_ocr,categorie_cible
im34_aug_0.jpeg,Service,1362.5,461.0,False,0.97,
im34_aug_0.jpeg,TPv],1371.5,670.0,False,0.79,
im34_aug_0.jpeg,Caisse,1387.0,520.0,False,0.28,
im34_aug_0.jpeg,CitY,449.7,592.51,False,0.5,
im34_aug_0.jpeg,HIE,503.09,612.71,False,0.96,
im34_aug_0.jpeg,ARRONDISSEMENT,530.26,577.88,False,0.94,
im34_aug_0.jpeg,14EHE,539.21,505.14,False,0.86,
im34_aug_0.jpeg,PARIS,548.94,425.48,False,0.77,
im34_aug_0.jpeg,19/02/2026,612.52,484.78,False,0.6,
im34_aug_0.jpeg,00199884,629.89,659.02,False,0.89,
im34_aug_0.jpeg,(8f525 )booo|IHc0,734.38,607.57,False,0.08,
im34_aug_0.jpeg,EUR,825.43,788.28,False,0.99,
im34_aug_0.jpeg,"POJLET""",900.69,518.06,False,0.27,
im34_aug_0.jpeg,"2,79",974.35,654.22,True,0.94,
im34_aug_0.jpeg,TOTAL,1005.18,316.17,False,0.99,
im34_aug_0.jpeg,prix,1184.2,557.34,False,0.9,
im34_aug_0.jpeg,sauf,1228.03,435.88,False,0.9,
im34_aug_0.jpeg,T1)*,1340.37,734.28,False,0.19,
im34_aug_0.jpeg,'HaMaGER,1352.02,621.06,False,0.18,
im34_aug_1.jpeg,'cocciMarket,370.5,467.0,False,0.86,
im34_aug_1.jpeg,CoCciharKet CITY,454.5,461.0,False,0.19,
im34_aug_1.jpeg,5 RUE AUGUSTE MIE,507.0,459.0,False,0.83,
im34_aug_1.jpeg,75014 PORIS' 14ÉMÉARRONDISSEMENT,531.5,370.0,False,0.24,
im34_aug_1.jpeg,France,558.0,533.0,False,1.0,
im34_aug_1.jpeg,Date,611.0,408.0,False,1.0,
im34_aug_1.jpeg,79702/2026,603.5,495.0,False,0.67,
im34_aug_1.jpeg,19:41,598.0,664.0,False,0.65,
im34_aug_1.jpeg,Ticket n,649.0,366.0,False,0.98,
im34_aug_1.jpeg,45 0000 00| 00799884,633.5,520.0,False,0.21,
im34_aug_1.jpeg,DupiICATA&,707.0,331.0,False,0.09,
im34_aug_1.jpeg,"702.2,4",701.0,478.0,False,0.04,
im34_aug_1.jpeg,"6745800000100759664*7"" (7fs2s)boo0uIH0",738.0,325.0,False,0.01,
im34_aug_1.jpeg,ion,821.0,492.0,False,0.97,
im34_aug_1.jpeg,P.U Tot . TTC,809.0,681.0,False,0.59,
im34_aug_1.jpeg,Oté Désignat,824.5,333.0,False,0.99,
im34_aug_1.jpeg,EUR,836.0,790.0,False,1.0,
im34_aug_1.jpeg,2 T BLANC POULET €,895.0,389.0,False,0.52,
im34_aug_1.jpeg,"2,79",889.0,669.0,True,1.0,
im34_aug_1.jpeg,"2,79",885.0,775.0,True,0.79,
im34_aug_1.jpeg,Nombre darticles,948.0,307.0,False,0.89,
im34_aug_1.jpeg,TOTAL TTC:,986.0,305.0,False,0.93,
im34_aug_1.jpeg,"2,79 EUR",976.5,642.0,True,0.54,
im34_aug_1.jpeg,Code_TVA,1027.0,307.0,False,0.87,
im34_aug_1.jpeg,HT,1019.0,520.0,False,0.76,
im34_aug_1.jpeg,TVA,1016.0,612.0,False,0.87,
im34_aug_1.jpeg,TTC,1012.0,732.0,False,0.54,
im34_aug_1.jpeg,( 5.50*,1053.5,307.0,True,0.51,
im34_aug_1.jpeg,"2,64",1048.0,494.0,True,0.98,
im34_aug_1.jpeg,"0,15",1045.0,597.0,True,0.96,
im34_aug_1.jpeg,"2,79",1043.0,717.0,True,0.97,
im34_aug_1.jpeg,ToTAL hT,1083.0,307.0,False,0.22,
im34_aug_1.jpeg,"2,64",1077.0,495.0,True,0.73,
im34_aug_1.jpeg,(B) C.B.,1134.0,347.0,False,0.47,
im34_aug_1.jpeg,"2,79",1121.0,803.0,True,0.89,
im34_aug_1.jpeg,Tous nos,1183.5,418.0,False,0.94,
im34_aug_1.jpeg,sont en EUR,1177.0,603.0,False,0.96,
im34_aug_1.jpeg,sauf  indication contraire_,1211.0,415.0,False,0.76,
im34_aug_1.jpeg,SIRET  89506664500014,1238.5,375.0,False,0.36,
im34_aug_1.jpeg,NAF 4711B,1233.0,687.0,False,0.79,
im34_aug_1.jpeg,TVA Intracom FR66895066645,1265.5,415.0,False,0.58,
im34_aug_1.jpeg,"LEO2 v2.52.094,100",1326.0,335.0,True,0.34,
im34_aug_1.jpeg,'(NF525)BOOO1DLA-,1317.5,618.0,False,0.38,
im34_aug_1.jpeg,Service,1356.0,432.0,False,1.0,
im34_aug_1.jpeg,A .MANAGER (1)*,1350.0,567.0,False,0.86,
im34_aug_1.jpeg,Caisse,1384.0,486.0,False,1.0,
im34_aug_1.jpeg,TPVI,1378.0,638.0,False,0.92,
im34_aug_1.jpeg,prix,1181.69,533.41,False,1.0,
im34_aug_2.jpeg,'cocciMarket,371.0,467.0,False,0.73,
im34_aug_2.jpeg,CoCcihaRKeT CITY,454.5,461.0,False,0.09,
im34_aug_2.jpeg,5 RUE AUGUSTE MIE,506.0,459.0,False,0.73,
im34_aug_2.jpeg,75014 PORIS' 14ÉMÉ ARRONDISSEMENT,531.5,368.0,False,0.13,
im34_aug_2.jpeg,France,558.0,535.0,False,1.0,
im34_aug_2.jpeg,Date,611.0,408.0,False,1.0,
im34_aug_2.jpeg,7970272026,603.5,497.0,False,0.84,
im34_aug_2.jpeg,19:41,598.0,664.0,False,0.85,
im34_aug_2.jpeg,Ticket n,647.0,368.0,False,0.89,
im34_aug_2.jpeg,45 0000 00| 00799884,633.5,520.0,False,0.27,
im34_aug_2.jpeg,DuplicATAh,707.0,331.0,False,0.03,
im34_aug_2.jpeg,702?BT,700.5,478.0,False,0.02,
im34_aug_2.jpeg,"6745000600700799864 7"" (1F525)b000VIH0",737.5,325.0,False,0.05,
im34_aug_2.jpeg,Oté Désignation,824.0,333.0,False,0.98,
im34_aug_2.jpeg,P.U Tot . TTC,808.5,681.0,False,0.49,
im34_aug_2.jpeg,EUR,836.0,790.0,False,1.0,
im34_aug_2.jpeg,2 T BLANC POULET C,896.0,387.0,False,0.35,
im34_aug_2.jpeg,"2,79",889.0,669.0,True,1.0,
im34_aug_2.jpeg,"2,79",885.0,777.0,True,1.0,
im34_aug_2.jpeg,Nombre d articles,947.5,307.0,False,0.57,
im34_aug_2.jpeg,TOTAL,989.0,304.0,False,0.93,
im34_aug_2.jpeg,TTC:,983.0,463.0,False,0.75,
im34_aug_2.jpeg,"2,79 EUR",976.5,641.0,True,0.75,
im34_aug_2.jpeg,Code_TVA,1027.0,307.0,False,0.68,
im34_aug_2.jpeg,HT,1019.0,520.0,False,0.69,
im34_aug_2.jpeg,TVA,1016.0,612.0,False,0.53,
im34_aug_2.jpeg,TTC,1012.0,730.0,False,0.68,
im34_aug_2.jpeg,(1) 5.50*,1052.5,307.0,True,0.6,
im34_aug_2.jpeg,"2,64",1047.0,493.0,True,0.93,
im34_aug_2.jpeg,"0,15",1045.0,597.0,True,0.7,
im34_aug_2.jpeg,"2,79",1041.0,716.0,True,0.82,
im34_aug_2.jpeg,TOTAL hT,1083.0,307.0,False,0.39,
im34_aug_2.jpeg,"2,64",1077.0,493.0,True,0.43,
im34_aug_2.jpeg,"(B) C.B ,",1134.0,347.0,False,0.61,
im34_aug_2.jpeg,"2,79",1122.0,803.0,True,1.0,
im34_aug_2.jpeg,Tous nos prix sont en EUR,1180.0,415.0,False,0.91,
im34_aug_2.jpeg,sauf _ indication contraire_,1211.0,415.0,False,0.73,
im34_aug_2.jpeg,SIRET 89506664500014,1238.5,373.0,False,0.61,
im34_aug_2.jpeg,NAF 4711B,1233.0,685.0,False,0.74,
im34_aug_2.jpeg,TVA Intracom FR66895066645,1266.0,415.0,False,0.5,
im34_aug_2.jpeg,LEO2,1329.0,336.0,False,0.94,
im34_aug_2.jpeg,"v2.52.094, 100",1325.5,401.0,True,0.56,
im34_aug_2.jpeg,(NF525) BOOO1DLA -,1317.0,618.0,False,0.51,
im34_aug_2.jpeg,Service,1356.0,430.0,False,1.0,
im34_aug_2.jpeg,A .MANAGER ( 1)*,1349.0,569.0,False,0.46,
im34_aug_2.jpeg,Caisse,1384.0,486.0,False,1.0,
im34_aug_2.jpeg,TPV1,1378.0,636.0,False,0.53,
im35_aug_0.jpeg,'cocciMarket,327.0,467.0,False,0.8,
im35_aug_0.jpeg,CoCcihhrket CITY,419.0,458.0,False,0.21,
im35_aug_0.jpeg,5 RUE AUGUSTE MIE,477.0,451.0,False,0.53,
im35_aug_0.jpeg,75014 PMRIS' 74EME' ARRONGISSEMENT,501.0,356.0,False,0.12,
im35_aug_0.jpeg,France,535.0,538.0,False,1.0,
im35_aug_0.jpeg,Date,587.0,398.0,False,1.0,
im35_aug_0.jpeg,7970272026,584.0,496.0,False,0.96,
im35_aug_0.jpeg,22:06,575.0,677.0,False,0.99,
im35_aug_0.jpeg,Ticket n,626.0,352.0,False,0.96,
im35_aug_0.jpeg,45 0000 00| 00799899,616.0,522.0,False,0.13,
im35_aug_0.jpeg,DupiiCAAh,691.0,310.0,False,0.04,
im35_aug_0.jpeg,"7122267 8,08",687.0,476.0,True,0.07,
im35_aug_0.jpeg,"0745000000100799859 *7"" (7F525)80001cPu7",724.5,306.0,False,0.07,
im35_aug_0.jpeg,Qté Désignation,821.0,311.0,False,0.9,
im35_aug_0.jpeg,P.U Tot . TTC,808.5,695.0,False,0.63,
im35_aug_0.jpeg,EUR,836.0,818.0,False,1.0,
im35_aug_0.jpeg,SAND .XXL . JAMB/EMM,901.5,370.0,False,0.38,
im35_aug_0.jpeg,"3,95",894.0,685.0,True,1.0,
im35_aug_0.jpeg,"3,95",890.0,801.0,True,0.94,
im35_aug_0.jpeg,Nombre d articles,960.5,282.0,False,0.82,
im35_aug_0.jpeg,TOTAL,1005.0,276.0,False,0.98,
im35_aug_0.jpeg,TTC:,999.0,457.0,False,0.95,
im35_aug_0.jpeg,"3 ,95",992.0,658.0,False,0.86,
im35_aug_0.jpeg,EUR,984.0,805.0,False,1.0,
im35_aug_0.jpeg,Code TVA,1049.0,281.0,False,0.96,
im35_aug_0.jpeg,HT,1039.0,519.0,False,0.67,
im35_aug_0.jpeg,TVA,1033.0,621.0,False,0.8,
im35_aug_0.jpeg,TTC,1028.0,751.0,False,0.6,
im35_aug_0.jpeg,(4) 10.0ox,1078.0,282.0,False,0.38,
im35_aug_0.jpeg,"3,59",1071.0,491.0,True,0.88,
im35_aug_0.jpeg,"0,36",1065.0,605.0,True,0.89,
im35_aug_0.jpeg,"3,95",1060.0,736.0,True,1.0,
im35_aug_0.jpeg,TOTAL HT,1111.0,281.0,False,0.56,
im35_aug_0.jpeg,"3,59",1103.0,489.0,True,0.93,
im35_aug_0.jpeg,"3,95",1146.0,831.0,True,1.0,
im35_aug_0.jpeg,(B) C.B .,1166.0,327.0,False,0.33,
im35_aug_0.jpeg,Tous nos prix sont en EUR,1214.0,404.0,False,0.68,
im35_aug_0.jpeg,sauf indicat ion contraire,1247.5,400.0,False,0.7,
im35_aug_0.jpeg,SIRET 89506664500014,1280.5,356.0,False,0.8,
im35_aug_0.jpeg,NAF 4711B,1270.0,703.0,False,0.88,
im35_aug_0.jpeg,'TVA Intracom FR66895066645,1307.0,403.0,False,0.36,
im35_aug_0.jpeg,LEO2 v2.52.094. 100,1378.0,316.0,True,0.41,
im35_aug_0.jpeg,{NF525) BOOO12mTr,1365.5,643.0,False,0.31,
im35_aug_0.jpeg,Service,1408.5,420.0,False,0.89,
im35_aug_0.jpeg,MANAGER (1)*,1401.5,599.0,False,0.7,
im35_aug_0.jpeg,Ca isse,1438.0,484.0,False,0.78,
im35_aug_0.jpeg,TPV1,1433.0,649.0,False,0.49,
im35_aug_1.jpeg,'cocciMarket,329.5,468.0,False,0.43,
im35_aug_1.jpeg,Cocciharhet CITY,419.5,458.0,False,0.27,
im35_aug_1.jpeg,5 RUE AUGUSTE MIE,478.0,453.0,False,0.61,
im35_aug_1.jpeg,75014 PORIS' 14EME' ARRONGISSEMENT,501.5,356.0,False,0.2,
im35_aug_1.jpeg,France,535.0,538.0,False,1.0,
im35_aug_1.jpeg,Date,588.0,398.0,False,1.0,
im35_aug_1.jpeg,75702/2026,584.0,494.0,False,0.62,
im35_aug_1.jpeg,22:06,575.0,675.0,False,0.69,
im35_aug_1.jpeg,Ticket n,628.0,352.0,False,0.94,
im35_aug_1.jpeg,45 0000^ 001 00799899,615.0,520.0,False,0.12,
im35_aug_1.jpeg,DuPLICATAI,692.0,310.0,False,0.19,
im35_aug_1.jpeg,"7902.225 - 28,0",688.5,477.0,True,0.29,
im35_aug_1.jpeg,"6745000000108799899 -7""(7/F525)B000IcPu7",725.5,305.0,False,0.04,
im35_aug_1.jpeg,Oté Désignation,822.0,311.0,False,0.81,
im35_aug_1.jpeg,P.U Tot.TTC,806.0,697.0,False,0.8,
im35_aug_1.jpeg,EUR,837.0,817.0,False,1.0,
im35_aug_1.jpeg,SAND.XXL . JAMB/EMM,902.5,369.0,False,0.54,
im35_aug_1.jpeg,"3,95",894.0,685.0,True,0.74,
im35_aug_1.jpeg,"3,95",890.0,801.0,True,1.0,
im35_aug_1.jpeg,Mombre d articles,961.0,282.0,False,0.75,
im35_aug_1.jpeg,TOTAL TTC:,1004.5,276.0,False,0.92,
im35_aug_1.jpeg,"3,95",993.0,656.0,True,0.72,
im35_aug_1.jpeg,EUR,985.0,807.0,False,1.0,
im35_aug_1.jpeg,Code TVA,1050.0,281.0,False,0.64,
im35_aug_1.jpeg,HT,1039.0,519.0,False,0.81,
im35_aug_1.jpeg,TVA,1034.0,622.0,False,0.69,
im35_aug_1.jpeg,TTC,1029.0,751.0,False,0.68,
im35_aug_1.jpeg,(4) 10.Oox,1078.5,283.0,False,0.28,
im35_aug_1.jpeg,"3,59",1072.0,491.0,True,0.78,
im35_aug_1.jpeg,"0,36",1066.0,607.0,True,0.83,
im35_aug_1.jpeg,"3,95",1061.0,737.0,True,0.68,
im35_aug_1.jpeg,TOTAL hT,1111.5,282.0,False,0.41,
im35_aug_1.jpeg,"3,59",1104.0,491.0,True,1.0,
im35_aug_1.jpeg,"3,95",1148.0,833.0,True,0.59,
im35_aug_1.jpeg,(B) C.B.,1168.0,329.0,False,0.39,
im35_aug_1.jpeg,Tous nos prix sont en EUR,1214.0,404.0,False,0.65,
im35_aug_1.jpeg,sauf indication contraire,1246.5,402.0,False,0.8,
im35_aug_1.jpeg,SIRET 89506664500014,1280.5,358.0,False,0.78,
im35_aug_1.jpeg,NAF 4711B,1270.0,705.0,False,0.56,
im35_aug_1.jpeg,'TVA Intracom FR66895066645,1308.0,403.0,False,0.56,
im35_aug_1.jpeg,LEO2 v2.52.094. 100,1377.0,317.0,True,0.54,
im35_aug_1.jpeg,NF525 )BOOO12mTr,1367.5,645.0,False,0.49,
im35_aug_1.jpeg,Service,1409.0,421.0,False,1.0,
im35_aug_1.jpeg,A.MANAGER (1)*,1402.0,573.0,False,0.66,
im35_aug_1.jpeg,Ca isse,1439.0,483.0,False,0.93,
im35_aug_1.jpeg,TPVI,1433.5,647.0,False,0.53,
im35_aug_2.jpeg,~:xcocciMarket,335.0,354.0,False,0.25,
im35_aug_2.jpeg,Cocciharket CITY,420.0,458.0,False,0.19,
im35_aug_2.jpeg,5 RUE auguste HiE,478.0,453.0,False,0.16,
im35_aug_2.jpeg,75014 PaRIS 14EME'ARRONDISSEHENT,502.5,356.0,False,0.23,
im35_aug_2.jpeg,France,536.0,534.0,False,0.99,
im35_aug_2.jpeg,Date,587.0,397.0,False,0.94,
im35_aug_2.jpeg,79752/2026,585.0,496.0,False,0.58,
im35_aug_2.jpeg,22*06,577.0,677.0,False,0.46,
im35_aug_2.jpeg,Ticket n,627.0,351.0,False,0.9,
im35_aug_2.jpeg,45 O006 0o| 00799899,615.5,522.0,False,0.04,
im35_aug_2.jpeg,Duplicrin,692.0,310.0,False,0.02,
im35_aug_2.jpeg,9222026,689.0,507.0,False,0.14,
im35_aug_2.jpeg,"5145000000700799899 7 "" (6F525)8000IoPo7",726.5,304.0,False,0.03,
im35_aug_2.jpeg,Otg Désignation,821.5,313.0,False,0.35,
im35_aug_2.jpeg,P U Tot.TTC,808.0,697.0,False,0.63,
im35_aug_2.jpeg,EUR,837.0,817.0,False,1.0,
im35_aug_2.jpeg,3415 TXL-JAMB7EMM,899.5,368.0,False,0.02,
im35_aug_2.jpeg,"3,95",893.0,687.0,True,0.62,
im35_aug_2.jpeg,"3,95",889.5,799.0,True,0.83,
im35_aug_2.jpeg,Norbre,968.0,284.0,False,0.18,
im35_aug_2.jpeg,d artices,960.0,387.0,False,0.55,
im35_aug_2.jpeg,TOTaL TTC:,1004.5,278.0,False,0.41,
im35_aug_2.jpeg,95 EUR,985.0,717.0,False,0.87,
im35_aug_2.jpeg,Code TVA,1050.0,281.0,False,0.72,
im35_aug_2.jpeg,HT,1040.0,517.0,False,0.26,
im35_aug_2.jpeg,TVA,1034.0,620.0,False,0.9,
im35_aug_2.jpeg,TTC,1029.0,751.0,False,0.52,
im35_aug_2.jpeg,(4) 10.0ox,1078.5,283.0,False,0.13,
im35_aug_2.jpeg,"3,59",1071.0,489.0,True,0.58,
im35_aug_2.jpeg,"0,36",1065.0,605.0,True,0.99,
im35_aug_2.jpeg,"3,95",1059.0,737.0,True,0.99,
im35_aug_2.jpeg,JoTAL HT,1108.0,282.0,False,0.21,
im35_aug_2.jpeg,"8,59",1102.0,489.0,True,0.99,
im35_aug_2.jpeg,"3,95",1147.0,831.0,True,0.9,
im35_aug_2.jpeg,(8),1169.0,329.0,False,0.29,
im35_aug_2.jpeg,Eb,1166.0,388.0,False,0.11,
im35_aug_2.jpeg,Tous n0s prix sont en EUR,1214.0,402.0,False,0.66,
im35_aug_2.jpeg,indication contraire,1245.0,482.0,False,0.66,
im35_aug_2.jpeg,SIRET 89506664500014,1281.0,355.0,False,0.66,
im35_aug_2.jpeg,NAF 4711B,1271.0,703.0,False,0.72,
im35_aug_2.jpeg,"TVa""intracom 7R66895066645",1307.5,404.0,False,0.43,
im35_aug_2.jpeg,"LEO? v2 52,094,1on",1378.0,314.0,True,0.04,
im35_aug_2.jpeg,(N1525)80o012nTr,1366.5,631.0,False,0.15,
im35_aug_2.jpeg,Vusheice,1411.0,411.0,False,0.02,
im35_aug_2.jpeg,NavaGer (1)*,1401.0,599.0,False,0.3,
im35_aug_2.jpeg,Catbre,1441.0,480.0,False,0.01,
im35_aug_2.jpeg,IFy1,1434.0,650.0,False,0.04,
im35_aug_2.jpeg,Sauf,1261.37,400.14,False,0.95,
im36_aug_0.jpeg,CoccihArKeT CitY,376.5,503.0,False,0.09,
im36_aug_0.jpeg,5PRUE AUGUSTE MIE,438.0,492.0,False,0.59,
im36_aug_0.jpeg,I4EME,467.0,563.0,False,0.79,
im36_aug_0.jpeg,ARRONDISSEMENT,474.5,640.0,False,0.82,
im36_aug_0.jpeg,Date,533.5,419.0,False,1.0,
im36_aug_0.jpeg,1970272026,545.5,520.0,False,0.91,
im36_aug_0.jpeg,20:25,556.0,705.0,False,0.98,
im36_aug_0.jpeg,"Ticket n""",572.0,366.0,False,0.78,
im36_aug_0.jpeg,45 €000 001 00799889,597.5,539.0,False,0.26,
im36_aug_0.jpeg,Dupuionin N,634.0,322.0,False,0.01,
im36_aug_0.jpeg,212: 20,651.0,484.0,False,0.02,
im36_aug_0.jpeg,D745006000106799889 7,685.0,308.0,False,0.03,
im36_aug_0.jpeg,(NF525)b000Ik2-e,712.0,637.0,False,0.12,
im36_aug_0.jpeg,Qté Désignation,768.0,308.0,False,0.88,
im36_aug_0.jpeg,TTC,808.0,809.0,False,0.7,
im36_aug_0.jpeg,CHIPS BLEU,853.0,354.0,False,0.32,
im36_aug_0.jpeg,EUR,839.0,807.0,False,1.0,
im36_aug_0.jpeg,AUVERT7,866.0,511.0,False,0.33,
im36_aug_0.jpeg,"2,89",880.0,671.0,True,0.74,
im36_aug_0.jpeg,Hombre d articles,904.5,260.0,False,0.21,
im36_aug_0.jpeg,"2,89",892.0,785.0,True,0.87,
im36_aug_0.jpeg,Code_TVA,978.0,251.0,False,0.65,
im36_aug_0.jpeg,TTc:,954.5,427.0,False,0.9,
im36_aug_0.jpeg,HT,996.0,486.0,False,0.72,
im36_aug_0.jpeg,"2,89 EUR",981.5,627.0,True,0.69,
im36_aug_0.jpeg,(1) 5.50x,1011.0,253.0,True,0.39,
im36_aug_0.jpeg,"2,74",1024.0,455.0,True,0.64,
im36_aug_0.jpeg,TvA,1008.0,587.0,False,0.37,
im36_aug_0.jpeg,TTC,1019.5,713.0,False,0.75,
im36_aug_0.jpeg,TOTal HT,1038.0,246.0,False,0.24,
im36_aug_0.jpeg,"2,74",1056.0,451.0,True,0.67,
im36_aug_0.jpeg,"0,15",1037.0,567.0,True,0.99,
im36_aug_0.jpeg,"2,89",1050.0,697.0,True,0.92,
im36_aug_0.jpeg,(B) €.B .,1098.5,287.0,False,0.45,
im36_aug_0.jpeg,Tous,1156.5,351.0,False,1.0,
im36_aug_0.jpeg,"2,89",1145.0,775.0,True,1.0,
im36_aug_0.jpeg,sauf,1189.0,349.0,False,0.66,
im36_aug_0.jpeg,prix sont en EUR,1182.0,480.0,False,0.83,
im36_aug_0.jpeg,SIRET,1213.5,299.0,False,0.99,
im36_aug_0.jpeg,ion; contraire,1215.0,522.0,False,0.78,
im36_aug_0.jpeg,TVA,1247.0,343.0,False,0.27,
im36_aug_0.jpeg,naF 4711B,1253.0,635.0,False,0.33,
im36_aug_0.jpeg,LEO2,1298.5,247.0,False,0.86,
im36_aug_0.jpeg,FR66895066645,1275.5,524.0,False,0.97,
im36_aug_0.jpeg,100,1320.0,467.0,False,0.95,
im36_aug_0.jpeg,(1)*,1372.0,635.0,False,0.98,
im36_aug_0.jpeg,TPVT,1392.5,559.0,False,0.3,
im36_aug_0.jpeg,'cocciMarket,265.24,543.22,False,0.91,
im36_aug_0.jpeg,75014,443.12,390.98,False,1.0,
im36_aug_0.jpeg,PARIS,450.59,474.98,False,1.0,
im36_aug_0.jpeg,France,490.47,570.96,False,1.0,
im36_aug_0.jpeg,P.u,792.4,695.96,False,0.6,
im36_aug_0.jpeg,Tot .I,798.25,755.01,False,0.32,
im36_aug_0.jpeg,TOTAL,929.93,264.0,False,0.99,
im36_aug_0.jpeg,nos,1161.58,425.08,False,1.0,
im36_aug_0.jpeg,indicat,1188.84,425.17,False,0.81,
im36_aug_0.jpeg,8950666450001,1214.61,392.32,False,0.83,
im36_aug_0.jpeg,Intracom,1247.82,403.13,False,0.99,
im36_aug_0.jpeg,"v2.52.094 ,",1299.27,324.17,True,0.36,
im36_aug_0.jpeg,(NF525) Booo1SyeE,1324.11,556.2,False,0.28,
im36_aug_0.jpeg,Service,1334.43,349.07,False,1.0,
im36_aug_0.jpeg,MANAGER,1351.36,522.15,False,1.0,
im36_aug_0.jpeg,Caisse,1369.94,403.09,False,1.0,
im36_aug_1.jpeg,CocciharkeT City,377.0,477.0,False,0.26,
im36_aug_1.jpeg,RUE AUGUSTE MIE,437.0,493.0,False,0.76,
im36_aug_1.jpeg,75014 PARIS 14EME ARRONDISSEMENT,464.0,365.0,False,0.56,
im36_aug_1.jpeg,France,496.0,546.0,False,1.0,
im36_aug_1.jpeg,Date,545.0,403.0,False,1.0,
im36_aug_1.jpeg,19/02/2026,546.0,505.0,False,0.89,
im36_aug_1.jpeg,20:25,546.0,688.0,False,0.99,
im36_aug_1.jpeg,Ticket n,585.5,353.0,False,0.92,
im36_aug_1.jpeg,45 0000 00| 00199889,588.0,527.0,False,0.32,
im36_aug_1.jpeg,DupiicAIAT,650.0,310.0,False,0.05,
im36_aug_1.jpeg,79 02-2026,653.0,478.0,False,0.24,
im36_aug_1.jpeg,23:04,655.0,605.0,False,0.32,
im36_aug_1.jpeg,"0745000000100199889-7""(N/525)B000IH2-e",697.5,305.0,False,0.14,
im36_aug_1.jpeg,Qté Désignation,782.0,307.0,False,0.68,
im36_aug_1.jpeg,P.U Tot . TTC,789.5,691.0,False,0.64,
im36_aug_1.jpeg,EUR,822.0,810.0,False,1.0,
im36_aug_1.jpeg,CHIPS BLEU AUVER.,867.0,361.0,False,0.43,
im36_aug_1.jpeg,"2,89",874.0,677.0,True,1.0,
im36_aug_1.jpeg,"2,89",877.0,791.0,True,0.86,
im36_aug_1.jpeg,Nombre darticTes,918.5,272.0,False,0.64,
im36_aug_1.jpeg,TOTAL,959.0,267.0,False,1.0,
im36_aug_1.jpeg,TTC:,962.0,441.0,False,0.98,
im36_aug_1.jpeg,"2,89 EUR",971.0,641.0,True,0.83,
im36_aug_1.jpeg,Code TVA,999.0,269.0,False,0.96,
im36_aug_1.jpeg,HT,1002.0,502.0,False,0.79,
im36_aug_1.jpeg,TvA,1007.0,601.0,False,0.36,
im36_aug_1.jpeg,TTC,1009.0,731.0,False,0.47,
im36_aug_1.jpeg,(1) 5.50x,1030.0,269.0,True,0.68,
im36_aug_1.jpeg,"2,74",1033.0,471.0,True,1.0,
im36_aug_1.jpeg,"0,15",1038.0,585.0,True,1.0,
im36_aug_1.jpeg,"2,89",1041.0,715.0,True,0.98,
im36_aug_1.jpeg,ToTAL hT,1059.0,267.0,False,0.23,
im36_aug_1.jpeg,"2,74",1064.0,469.0,True,1.0,
im36_aug_1.jpeg,(B) C.B .,1116.0,309.0,False,0.5,
im36_aug_1.jpeg,"2,89",1130.0,801.0,True,0.95,
im36_aug_1.jpeg,Tous nos prix sont en EUR,1177.0,380.0,False,0.82,
im36_aug_1.jpeg,saufindication contraire,1207.0,376.0,False,0.98,
im36_aug_1.jpeg,SIRET  89506664500014,1236.0,330.0,False,0.64,
im36_aug_1.jpeg,NAF 4711B,1245.0,667.0,False,0.77,
im36_aug_1.jpeg,TVA Intracom   FR66895066645,1268.5,374.0,False,0.55,
im36_aug_1.jpeg,"LEO2 v2.52.,094. 100",1322.5,287.0,True,0.61,
im36_aug_1.jpeg,(NF525 ) 80oo 1SyeE,1333.5,592.0,False,0.46,
im36_aug_1.jpeg,Service,1354.5,386.0,False,1.0,
im36_aug_1.jpeg,"A,MANAGER (1)*",1362.5,531.0,False,0.73,
im36_aug_1.jpeg,Caisse,1387.0,443.0,False,1.0,
im36_aug_1.jpeg,TPVI,1392.0,604.0,False,0.78,
im36_aug_1.jpeg,'cocciMarket,271.64,501.06,False,0.88,
im36_aug_2.jpeg,@occiMrReT CITY,378.0,483.0,False,0.05,
im36_aug_2.jpeg,5 RueAugusie ie,436.0,469.0,False,0.1,
im36_aug_2.jpeg,75014 Paris Vene ArrokoiSSeMENT,463.0,369.0,False,0.02,
im36_aug_2.jpeg,France,495.5,549.0,False,0.92,
im36_aug_2.jpeg,Date,543.0,405.0,False,0.65,
im36_aug_2.jpeg,19/02/2026,547.0,508.0,False,0.82,
im36_aug_2.jpeg,70875,548.0,692.0,False,0.24,
im36_aug_2.jpeg,Ticet n,582.5,354.0,False,0.94,
im36_aug_2.jpeg,45 0000 01 00199889,591.0,527.0,False,0.18,
im36_aug_2.jpeg,03,653.0,495.0,False,0.08,
im36_aug_2.jpeg,0745000700700152283-/ (6r52s)8000182-€,698.5,303.0,False,0.02,
im36_aug_2.jpeg,@te Desionat ion,777.0,305.0,False,0.34,
im36_aug_2.jpeg,P.u Iot.TIC,792.5,691.0,False,0.23,
im36_aug_2.jpeg,Eur,828.0,807.0,False,0.24,
im36_aug_2.jpeg,ChiPs bleu (uvers,863.0,357.0,False,0.05,
im36_aug_2.jpeg,2269,876.0,673.0,False,0.28,
im36_aug_2.jpeg,Ore,915.0,314.0,False,0.55,
im36_aug_2.jpeg,articles,919.0,399.0,False,0.15,
